MS3_id	ipro_id	ipro_descr	uniqIpro
MS3_10837	IPR013694	VIT domain	1
MS3_10836			0
MS3_10835			0
MS3_10834	IPR001300	Peptidase C2, calpain, catalytic domain	0
MS3_10833			0
MS3_10832	IPR000477	Reverse transcriptase domain	0
MS3_10831			0
MS3_10830			0
MS3_10829	IPR002994	Surfeit locus 1/Shy1	0
MS3_10828	IPR002994	Surfeit locus 1/Shy1	0
MS3_10827			0
MS3_10826			0
MS3_10825			0
MS3_10824	IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase	0
MS3_10823	IPR007010	Poly(A) polymerase, RNA-binding domain	1
MS3_10823	IPR007012	Poly(A) polymerase, central domain	0
MS3_10822	IPR020683	Ankyrin repeat-containing domain	0
MS3_10821	IPR005142	eRF1 domain 3	0
MS3_10820	IPR001254	Serine proteases, trypsin domain	0
MS3_10819			0
MS3_10818			0
MS3_10817	IPR019344	Mitochondrial F1-F0 ATP synthase subunit F, predicted	0
MS3_10816	IPR006096	Glutamate/phenylalanine/leucine/valine dehydrogenase, C-terminal	1
MS3_10816	IPR006097	Glutamate/phenylalanine/leucine/valine dehydrogenase, dimerisation domain	1
MS3_10815			0
MS3_10814	IPR001752	Kinesin motor domain	0
MS3_10813			0
MS3_10812	IPR000219	Dbl homology (DH) domain	0
MS3_10811	IPR001370	BIR repeat	0
MS3_10810			0
MS3_10809			0
MS3_10808			0
MS3_10807			0
MS3_10806	IPR011701	Major facilitator superfamily	0
MS3_10805	IPR004728	Translocation protein Sec62	1
MS3_10804	IPR006077	Vinculin/alpha-catenin	0
MS3_10803	IPR032630	P-type ATPase, C-terminal	0
MS3_10802			0
MS3_10801			0
MS3_10800			0
MS3_10799			0
MS3_10798			0
MS3_10797			0
MS3_10796			0
MS3_10795			0
MS3_10794	IPR027877	Small integral membrane protein 15	1
MS3_10793	IPR006073	GTP binding domain	0
MS3_10792	IPR004827	Basic-leucine zipper domain	0
MS3_10791	IPR005835	Nucleotidyl transferase domain	0
MS3_10790	IPR002013	SAC domain	0
MS3_10789			0
MS3_10788	IPR002347	Short-chain dehydrogenase/reductase SDR	0
MS3_10787	IPR002867	IBR domain	0
MS3_10786	IPR000719	Protein kinase domain	0
MS3_10785	IPR003702	Acetyl-CoA hydrolase/transferase	1
MS3_10785	IPR026888	Acetyl-CoA hydrolase/transferase C-terminal domain	1
MS3_10784			0
MS3_10783			0
MS3_10782	IPR005033	YEATS	1
MS3_10781			0
MS3_10780	IPR004328	BRO1 domain	0
MS3_10779	IPR020683	Ankyrin repeat-containing domain	0
MS3_10778			0
MS3_10777			0
MS3_10776			0
MS3_10775			0
MS3_10773			0
MS3_10772	IPR001547	Glycoside hydrolase, family 5	0
MS3_10771	IPR000268	DNA-directed RNA polymerase, subunit N/Rpb10	1
MS3_10770			0
MS3_10769			0
MS3_10768			0
MS3_10767	IPR000608	Ubiquitin-conjugating enzyme E2	0
MS3_10766	IPR014782	Peptidase M1, membrane alanine aminopeptidase, N-terminal	0
MS3_10765			0
MS3_10764			0
MS3_10763			0
MS3_10762			0
MS3_10761			0
MS3_10760			0
MS3_10759			0
MS3_10758	IPR022800	Spt4/RpoE2 zinc finger	0
MS3_10757	IPR011084	DNA repair metallo-beta-lactamase	1
MS3_10756			0
MS3_10755			0
MS3_10754			0
MS3_10753	IPR000652	Triosephosphate isomerase	0
MS3_10752			0
MS3_10751			0
MS3_10750	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	0
MS3_10749	IPR016082	Ribosomal protein L30, ferredoxin-like fold domain	0
MS3_10748	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	0
MS3_10747			0
MS3_10746	IPR001372	Dynein light chain, type 1/2	0
MS3_10745	IPR020683	Ankyrin repeat-containing domain	0
MS3_10744			0
MS3_10743			0
MS3_10742			0
MS3_10741			0
MS3_10740	IPR001440	Tetratricopeptide repeat 1	0
MS3_10739			0
MS3_10738	IPR005654	ATPase, AFG1-like	0
MS3_10737			0
MS3_10736	IPR000557	Calponin repeat	0
MS3_10736	IPR001715	Calponin homology domain	0
MS3_10735	IPR001594	Palmitoyltransferase, DHHC domain	0
MS3_10734			0
MS3_10733			0
MS3_10732			0
MS3_10731	IPR000432	DNA mismatch repair protein MutS, C-terminal	0
MS3_10730			0
MS3_10729	IPR000883	Cytochrome c oxidase subunit I	1
MS3_10728	IPR001750	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit	1
MS3_10727	IPR001222	Zinc finger, TFIIS-type	0
MS3_10727	IPR001529	DNA-directed RNA polymerase, M/15kDa subunit	1
MS3_10726			0
MS3_10725			0
MS3_10724	IPR010674	Nucleolar GTP-binding protein 1, Rossman-fold domain	1
MS3_10723	IPR000760	Inositol monophosphatase-like	0
MS3_10722			0
MS3_10721			0
MS3_10720			0
MS3_10719	IPR001841	Zinc finger, RING-type	0
MS3_10718	IPR001650	Helicase, C-terminal	0
MS3_10718	IPR011545	DEAD/DEAH box helicase domain	0
MS3_10717	IPR001799	Ephrin receptor-binding domain	0
MS3_10716	IPR000196	Ribosomal protein L19/L19e	1
MS3_10715			0
MS3_10714			0
MS3_10713	IPR013126	Heat shock protein 70 family	0
MS3_10712	IPR001763	Rhodanese-like domain	0
MS3_10711			0
MS3_10710			0
MS3_10709	IPR007741	Ribosomal protein/NADH dehydrogenase domain	0
MS3_10708			0
MS3_10707			0
MS3_10706	IPR004277	Phosphatidyl serine synthase	0
MS3_10705			0
MS3_10704			0
MS3_10703	IPR001060	FCH domain	0
MS3_10702			0
MS3_10701	IPR001715	Calponin homology domain	0
MS3_10700	IPR019544	Tetratricopeptide, SHNi-TPR domain	1
MS3_10699			0
MS3_10698			0
MS3_10697	IPR005599	GPI mannosyltransferase	0
MS3_10696	IPR002616	tRNA-guanine(15) transglycosylase-like	0
MS3_10695	IPR001727	Gdt1 family	0
MS3_10694			0
MS3_10693	IPR006085	XPG N-terminal	0
MS3_10693	IPR006086	XPG-I domain	0
MS3_10692	IPR003817	Phosphatidylserine decarboxylase-related	1
MS3_10690			0
MS3_10688			0
MS3_10687	IPR000668	Peptidase C1A, papain C-terminal	0
MS3_10686	IPR007174	Las1-like	1
MS3_10684	IPR021720	Malectin	1
MS3_10683			0
MS3_10682			0
MS3_10681	IPR000058	Zinc finger, AN1-type	0
MS3_10680			0
MS3_10679	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	0
MS3_10678			0
MS3_10677	IPR026123	SCL-interrupting locus protein	1
MS3_10676	IPR001451	Hexapeptide repeat	0
MS3_10675	IPR001351	Ribosomal protein S3, C-terminal	1
MS3_10674			0
MS3_10673	IPR003347	JmjC domain	0
MS3_10672	IPR011701	Major facilitator superfamily	0
MS3_10671			0
MS3_10670			0
MS3_10669	IPR015865	Riboflavin kinase domain, bacterial/eukaryotic	1
MS3_10668			0
MS3_10667	IPR000742	EGF-like domain	0
MS3_10666			0
MS3_10665			0
MS3_10664	IPR001568	Ribonuclease T2-like	0
MS3_10663			0
MS3_10662			0
MS3_10661	IPR005522	Inositol polyphosphate kinase	0
MS3_10660			0
MS3_10659	IPR003008	Tubulin/FtsZ, GTPase domain	0
MS3_10658			0
MS3_10657			0
MS3_10656			0
MS3_10655	IPR000276	G protein-coupled receptor, rhodopsin-like	0
MS3_10654	IPR010504	Arfaptin homology (AH) domain	0
MS3_10653	IPR015338	Exostosin , C-terminal	0
MS3_10652			0
MS3_10651			0
MS3_10650			0
MS3_10647	IPR007515	Mss4	1
MS3_10644			0
MS3_10643	IPR001699	Transcription factor, T-box	0
MS3_10642			0
MS3_10641	IPR001715	Calponin homology domain	0
MS3_10641	IPR002017	Spectrin repeat	0
MS3_10640			0
MS3_10639	IPR001279	Metallo-beta-lactamase	0
MS3_10639	IPR011108	Zn-dependent metallo-hydrolase, RNA specificity domain	0
MS3_10639	IPR022712	Beta-Casp domain	0
MS3_10638			0
MS3_10637			0
MS3_10636			0
MS3_10635	IPR017923	Transcription factor IIS, N-terminal	0
MS3_10634	IPR000859	CUB domain	0
MS3_10633	IPR000198	Rho GTPase-activating protein domain	0
MS3_10632			0
MS3_10631			0
MS3_10630	IPR001356	Homeobox domain	0
MS3_10629	IPR006973	Pre-mRNA-splicing factor  Cwf15/Cwc15	1
MS3_10628			0
MS3_10627			0
MS3_10626			0
MS3_10625			0
MS3_10624			0
MS3_10623	IPR016137	RGS domain	0
MS3_10622	IPR005345	PHF5-like	1
MS3_10621	IPR018545	Btz domain	0
MS3_10620			0
MS3_10619	IPR000642	Peptidase M41	0
MS3_10619	IPR003959	ATPase, AAA-type, core	0
MS3_10619	IPR011546	Peptidase M41, FtsH extracellular	1
MS3_10618			0
MS3_10617	IPR003008	Tubulin/FtsZ, GTPase domain	0
MS3_10617	IPR018316	Tubulin/FtsZ, 2-layer sandwich domain	0
MS3_10616			0
MS3_10615	IPR002126	Cadherin	0
MS3_10614			0
MS3_10613			0
MS3_10612			0
MS3_10611			0
MS3_10610	IPR010504	Arfaptin homology (AH) domain	0
MS3_10609			0
MS3_10608	IPR001680	WD40 repeat	0
MS3_10607			0
MS3_10606	IPR002498	Phosphatidylinositol-4-phosphate 5-kinase, core	0
MS3_10605	IPR007822	Lanthionine synthetase C-like	0
MS3_10604			0
MS3_10603			0
MS3_10602			0
MS3_10601	IPR018980	FERM, C-terminal PH-like domain	0
MS3_10600	IPR001266	Ribosomal protein S19e	1
MS3_10599			0
MS3_10598			0
MS3_10597	IPR025875	Leucine rich repeat 4	0
MS3_10596	IPR011613	Glycoside hydrolase family 15/Phosphorylase b kinase regulatory chain family	0
MS3_10595	IPR008334	5'-Nucleotidase, C-terminal	1
MS3_10594	IPR029732	WTAP/Mum2 family	0
MS3_10593	IPR009400	TFIIH subunit TTDA/Tfb5	1
MS3_10592			0
MS3_10591			0
MS3_10590	IPR000225	Armadillo	0
MS3_10590	IPR002652	Importin-alpha, importin-beta-binding domain	0
MS3_10590	IPR032413	Atypical Arm repeat	0
MS3_10589	IPR025561	Kinase suppressor of RAS, SAM-like domain	1
MS3_10588	IPR001952	Alkaline phosphatase	0
MS3_10587			0
MS3_10586	IPR001608	Alanine racemase, N-terminal	1
MS3_10585	IPR031481	Fucosyltransferase, N-terminal	0
MS3_10584			0
MS3_10583			0
MS3_10582			0
MS3_10581	IPR001478	PDZ domain	0
MS3_10580	IPR002877	Ribosomal RNA methyltransferase FtsJ domain	0
MS3_10579			0
MS3_10578			0
MS3_10577	IPR003961	Fibronectin type III	0
MS3_10576	IPR007642	RNA polymerase Rpb2, domain 2	0
MS3_10576	IPR007644	RNA polymerase, beta subunit, protrusion	0
MS3_10575	IPR000938	CAP Gly-rich domain	0
MS3_10574	IPR001623	DnaJ domain	0
MS3_10573			0
MS3_10572	IPR002423	Chaperonin Cpn60/TCP-1 family	0
MS3_10571			0
MS3_10570	IPR006575	RWD domain	0
MS3_10569			0
MS3_10568			0
MS3_10567	IPR024550	TFIIEalpha/SarR/Rpc3 HTH domain	1
MS3_10566			0
MS3_10565	IPR008893	WGR domain	0
MS3_10565	IPR012317	Poly(ADP-ribose) polymerase, catalytic domain	0
MS3_10564			0
MS3_10563			0
MS3_10562			0
MS3_10561	IPR001440	Tetratricopeptide repeat 1	0
MS3_10561	IPR004843	Calcineurin-like phosphoesterase domain, ApaH type	0
MS3_10561	IPR013235	PPP domain	1
MS3_10560	IPR018502	Annexin repeat	0
MS3_10559	IPR007504	H/ACA ribonucleoprotein complex, subunit Gar1/Naf1	0
MS3_10558			0
MS3_10557			0
MS3_10556	IPR033756	Flagellum site-determining protein YlxH/ Fe-S cluster assembling factor NBP35	0
MS3_10555	IPR000504	RNA recognition motif domain	0
MS3_10554			0
MS3_10553			0
MS3_10552	IPR007271	Nucleotide-sugar transporter	0
MS3_10551	IPR014012	Helicase/SANT-associated domain	0
MS3_10550	IPR002347	Short-chain dehydrogenase/reductase SDR	0
MS3_10549	IPR019130	Macoilin	0
MS3_10548			0
MS3_10547	IPR021600	Transcription factor TFIIE alpha subunit, C-terminal	1
MS3_10546	IPR005172	CRC domain	1
MS3_10545	IPR015257	Repressor of RNA polymerase III transcription  Maf1	1
MS3_10544	IPR013219	Ribosomal protein S27/S33, mitochondrial	1
MS3_10543			0
MS3_10542			0
MS3_10541	IPR005599	GPI mannosyltransferase	0
MS3_10540			0
MS3_10539	IPR001650	Helicase, C-terminal	0
MS3_10538			0
MS3_10537	IPR007708	Lariat debranching enzyme, C-terminal	1
MS3_10536			0
MS3_10535			0
MS3_10534			0
MS3_10533			0
MS3_10532	IPR000195	Rab-GTPase-TBC domain	0
MS3_10531			0
MS3_10530			0
MS3_10529	IPR000276	G protein-coupled receptor, rhodopsin-like	0
MS3_10528	IPR003846	Uncharacterised protein family UPF0061	0
MS3_10527			0
MS3_10526	IPR004598	Transcription factor TFIIH subunit p52/Tfb2	0
MS3_10525	IPR004598	Transcription factor TFIIH subunit p52/Tfb2	0
MS3_10524	IPR009450	Phosphatidylinositol N-acetylglucosaminyltransferase subunit C	1
MS3_10523	IPR007740	Ribosomal protein L49/IMG2	1
MS3_10522	IPR003958	Transcription factor CBF/NF-Y/archaeal histone domain	0
MS3_10521			0
MS3_10520			0
MS3_10519	IPR001660	Sterile alpha motif domain	0
MS3_10518			0
MS3_10517			0
MS3_10516			0
MS3_10515	IPR003594	Histidine kinase-like ATPase, C-terminal domain	0
MS3_10515	IPR018955	Branched-chain alpha-ketoacid dehydrogenase kinase/Pyruvate dehydrogenase kinase, N-terminal	1
MS3_10513	IPR000439	Ribosomal protein L15e	1
MS3_10512			0
MS3_10511	IPR001650	Helicase, C-terminal	0
MS3_10510	IPR001236	Lactate/malate dehydrogenase, N-terminal	0
MS3_10510	IPR022383	Lactate/malate dehydrogenase, C-terminal	0
MS3_10509	IPR001781	Zinc finger, LIM-type	0
MS3_10508	IPR007177	Ribosome biogenesis protein, C-terminal	1
MS3_10508	IPR007209	RNase L inhibitor RLI, possible metal-binding domain	1
MS3_10507			0
MS3_10506			0
MS3_10505			0
MS3_10504	IPR008728	Elongator complex protein 4	1
MS3_10503			0
MS3_10502	IPR006434	Pyrimidine 5'-nucleotidase, eukaryotic	0
MS3_10501			0
MS3_10500	IPR001278	Arginine-tRNA ligase	0
MS3_10500	IPR008909	DALR anticodon binding	0
MS3_10499			0
MS3_10498	IPR002126	Cadherin	0
MS3_10497	IPR001487	Bromodomain	0
MS3_10496			0
MS3_10495	IPR001878	Zinc finger, CCHC-type	0
MS3_10494			0
MS3_10493	IPR002227	Tyrosinase copper-binding domain	0
MS3_10492	IPR000054	Ribosomal protein L31e	1
MS3_10491	IPR002227	Tyrosinase copper-binding domain	0
MS3_10490	IPR008858	TROVE domain	0
MS3_10489	IPR000504	RNA recognition motif domain	0
MS3_10488			0
MS3_10487			0
MS3_10486	IPR001806	Small GTPase superfamily	0
MS3_10485			0
MS3_10484	IPR001623	DnaJ domain	0
MS3_10484	IPR032003	Ribosome-associated complex head domain	1
MS3_10483			0
MS3_10482	IPR001766	Fork head domain	0
MS3_10481			0
MS3_10480	IPR007327	Tumour protein D52	0
MS3_10479	IPR011701	Major facilitator superfamily	0
MS3_10478	IPR022672	Hexokinase, N-terminal	1
MS3_10478	IPR022673	Hexokinase, C-terminal	1
MS3_10477	IPR029424	MMS22-like, C-terminal	1
MS3_10476	IPR019734	Tetratricopeptide repeat	0
MS3_10475			0
MS3_10474	IPR007998	Protein of unknown function DUF719	1
MS3_10473			0
MS3_10472	IPR000182	GNAT domain	0
MS3_10471	IPR011545	DEAD/DEAH box helicase domain	0
MS3_10470	IPR005828	Major facilitator,  sugar transporter-like	0
MS3_10469			0
MS3_10468			0
MS3_10467	IPR019787	Zinc finger, PHD-finger	0
MS3_10466			0
MS3_10465			0
MS3_10464	IPR003846	Uncharacterised protein family UPF0061	0
MS3_10463			0
MS3_10462	IPR013547	Prolyl 4-hydroxylase alpha-subunit, N-terminal	1
MS3_10461	IPR003959	ATPase, AAA-type, core	0
MS3_10461	IPR015163	Cdc6, C-terminal	0
MS3_10460			0
MS3_10459	IPR001564	Nucleoside diphosphate kinase	0
MS3_10459	IPR007858	Dpy-30 motif	0
MS3_10458	IPR025258	Putative zinc-RING and/or ribbon	0
MS3_10457	IPR001190	SRCR domain	0
MS3_10456			0
MS3_10455	IPR001156	Transferrin-like domain	0
MS3_10454			0
MS3_10453	IPR011765	Peptidase M16, N-terminal	0
MS3_10452			0
MS3_10451			0
MS3_10450			0
MS3_10449	IPR000897	Signal recognition particle, SRP54 subunit, GTPase domain	0
MS3_10449	IPR007222	Signal recognition particle receptor, alpha subunit, N-terminal	1
MS3_10449	IPR013822	Signal recognition particle, SRP54 subunit, helical bundle	0
MS3_10448			0
MS3_10447	IPR001202	WW domain	0
MS3_10447	IPR002713	FF domain	0
MS3_10446	IPR002713	FF domain	0
MS3_10445			0
MS3_10444			0
MS3_10443			0
MS3_10442			0
MS3_10441			0
MS3_10440	IPR005135	Endonuclease/exonuclease/phosphatase	0
MS3_10439			0
MS3_10438			0
MS3_10437	IPR000306	FYVE zinc finger	0
MS3_10437	IPR000591	DEP domain	0
MS3_10436	IPR005178	Organic solute transporter subunit alpha/Transmembrane protein 184	0
MS3_10435			0
MS3_10434			0
MS3_10433			0
MS3_10432	IPR022043	Chromatin assembly factor 1 subunit A	0
MS3_10431			0
MS3_10430	IPR007120	DNA-directed RNA polymerase, subunit 2, domain 6	0
MS3_10430	IPR007641	RNA polymerase Rpb2, domain 7	0
MS3_10430	IPR007645	RNA polymerase Rpb2, domain 3	0
MS3_10430	IPR007646	RNA polymerase Rpb2, domain 4	0
MS3_10430	IPR007647	RNA polymerase Rpb2, domain 5	0
MS3_10429			0
MS3_10428	IPR001806	Small GTPase superfamily	0
MS3_10427			0
MS3_10426			0
MS3_10425	IPR001300	Peptidase C2, calpain, catalytic domain	0
MS3_10424	IPR005123	Oxoglutarate/iron-dependent dioxygenase	1
MS3_10423	IPR032630	P-type ATPase, C-terminal	0
MS3_10422	IPR011701	Major facilitator superfamily	0
MS3_10421	IPR004038	Ribosomal protein L7Ae/L30e/S12e/Gadd45	0
MS3_10420	IPR032199	Recq-mediated genome instability protein 1, C-terminal OB-fold domain	1
MS3_10419			0
MS3_10418	IPR001568	Ribonuclease T2-like	0
MS3_10417			0
MS3_10416			0
MS3_10415			0
MS3_10414	IPR002048	EF-hand domain	0
MS3_10413	IPR003378	Fringe-like	0
MS3_10412	IPR000477	Reverse transcriptase domain	0
MS3_10411	IPR012560	Ferlin A-domain	0
MS3_10410	IPR001163	LSM domain, eukaryotic/archaea-type	0
MS3_10409	IPR000073	Alpha/beta hydrolase fold-1	0
MS3_10407	IPR019381	Phosphofurin acidic cluster sorting protein 1	1
MS3_10406	IPR002553	Clathrin/coatomer adaptor, adaptin-like, N-terminal	0
MS3_10405	IPR000873	AMP-dependent synthetase/ligase	0
MS3_10404	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain	0
MS3_10403			0
MS3_10402			0
MS3_10401	IPR019344	Mitochondrial F1-F0 ATP synthase subunit F, predicted	0
MS3_10400			0
MS3_10399			0
MS3_10398	IPR023796	Serpin domain	0
MS3_10397	IPR001790	Ribosomal protein L10P	0
MS3_10396			0
MS3_10395			0
MS3_10394			0
MS3_10393	IPR000061	SWAP/Surp	0
MS3_10393	IPR006903	RNA polymerase II-binding domain	0
MS3_10392	IPR000772	Ricin B, lectin domain	0
MS3_10392	IPR001173	Glycosyltransferase 2-like	0
MS3_10391	IPR029316	Regulatory factor X-associated protein, RFXANK-binding domain	1
MS3_10390			0
MS3_10389	IPR019400	Peptidase C65, otubain	1
MS3_10388			0
MS3_10387	IPR025252	Domain of unknown function DUF4200	1
MS3_10386	IPR000719	Protein kinase domain	0
MS3_10385	IPR023796	Serpin domain	0
MS3_10384	IPR000884	Thrombospondin type-1 (TSP1) repeat	0
MS3_10383	IPR018502	Annexin repeat	0
MS3_10382			0
MS3_10381	IPR018502	Annexin repeat	0
MS3_10380			0
MS3_10379	IPR013577	Lethal giant larvae homologue 2	0
MS3_10378	IPR000717	Proteasome component (PCI) domain	0
MS3_10378	IPR013586	26S proteasome regulatory subunit, C-terminal	1
MS3_10377	IPR009292	rRNA biogenesis protein RRP36	1
MS3_10376	IPR000276	G protein-coupled receptor, rhodopsin-like	0
MS3_10375	IPR001356	Homeobox domain	0
MS3_10375	IPR031701	Homeobox protein SIX1, N-terminal SD domain	0
MS3_10374			0
MS3_10373			0
MS3_10372			0
MS3_10371	IPR002013	SAC domain	0
MS3_10370	IPR009011	Mannose-6-phosphate receptor binding domain	0
MS3_10370	IPR012913	Glucosidase II beta subunit-like	1
MS3_10369	IPR008555	SIKE family	0
MS3_10369	IPR022712	Beta-Casp domain	0
MS3_10369	IPR025069	Cleavage and polyadenylation specificity factor 2, C-terminal	1
MS3_10368	IPR004353	Vacuolar fusion protein Mon1	0
MS3_10367			0
MS3_10366	IPR013819	Lipoxygenase, C-terminal	1
MS3_10365	IPR004686	Tricarboxylate/iron carrier	0
MS3_10364	IPR019564	Mitochondrial outer membrane transport complex Sam37/metaxin, N-terminal domain	0
MS3_10363	IPR024790	Anaphase-promoting complex subunit 4 long domain	1
MS3_10363	IPR024977	Anaphase-promoting complex subunit 4, WD40 domain	0
MS3_10362	IPR024964	CTLH/CRA C-terminal to LisH motif domain	0
MS3_10361	IPR014840	Hpc2-related domain	0
MS3_10360	IPR014840	Hpc2-related domain	0
MS3_10360	IPR026947	Ubinuclein middle domain	0
MS3_10359	IPR000569	HECT domain	0
MS3_10358	IPR006879	Carbohydrate deacetylase YdjC-like	1
MS3_10357			0
MS3_10356	IPR000949	ELM2 domain	0
MS3_10355			0
MS3_10354	IPR007275	YTH domain	0
MS3_10353			0
MS3_10352	IPR001202	WW domain	0
MS3_10352	IPR013257	SRI, Set2 Rpb1 interacting	0
MS3_10351			0
MS3_10350			0
MS3_10349			0
MS3_10348	IPR012945	Tubulin binding cofactor C-like domain	0
MS3_10348	IPR015413	Methionyl/Leucyl tRNA synthetase	0
MS3_10347			0
MS3_10346	IPR023572	Archease domain	1
MS3_10345	IPR002241	Glycoside hydrolase, family 27	0
MS3_10344			0
MS3_10343	IPR000218	Ribosomal protein L14P	0
MS3_10342			0
MS3_10341			0
MS3_10340	IPR009738	BAT2, N-terminal	1
MS3_10339	IPR001614	Myelin proteolipid protein PLP	1
MS3_10338			0
MS3_10337			0
MS3_10336			0
MS3_10335			0
MS3_10334	IPR032319	Polyribonucleotide 5'-hydroxyl-kinase Clp1, P-loop domain	0
MS3_10333			0
MS3_10332	IPR001715	Calponin homology domain	0
MS3_10331	IPR004353	Vacuolar fusion protein Mon1	0
MS3_10330	IPR017868	Filamin/ABP280 repeat-like	0
MS3_10329			0
MS3_10328	IPR028091	FAM91, N-terminal domain	1
MS3_10328	IPR028097	FAM91, C-terminal domain	1
MS3_10326			0
MS3_10325	IPR001876	Zinc finger, RanBP2-type	0
MS3_10324	IPR000866	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant	0
MS3_10323			0
MS3_10322	IPR004160	Translation elongation factor EFTu/EF1A, C-terminal	0
MS3_10321	IPR001180	Citron homology (CNH) domain	0
MS3_10320	IPR019133	Mitochondrial inner membrane protein Mitofilin	1
MS3_10319			0
MS3_10318	IPR001650	Helicase, C-terminal	0
MS3_10318	IPR011545	DEAD/DEAH box helicase domain	0
MS3_10318	IPR025313	Domain of unknown function DUF4217	0
MS3_10317			0
MS3_10316			0
MS3_10315	IPR006016	UspA	0
MS3_10314	IPR000719	Protein kinase domain	0
MS3_10313	IPR020783	Ribosomal protein L11, C-terminal	0
MS3_10313	IPR020784	Ribosomal protein L11, N-terminal	0
MS3_10312			0
MS3_10311	IPR021627	Mediator complex, subunit Med27	1
MS3_10310			0
MS3_10309			0
MS3_10308			0
MS3_10307	IPR000754	Ribosomal protein S9	0
MS3_10306	IPR000717	Proteasome component (PCI) domain	0
MS3_10305	IPR007696	DNA mismatch repair protein MutS, core	0
MS3_10304			0
MS3_10303	IPR015016	Splicing factor 3B subunit 1	1
MS3_10302			0
MS3_10301			0
MS3_10300			0
MS3_10299			0
MS3_10298			0
MS3_10297	IPR004038	Ribosomal protein L7Ae/L30e/S12e/Gadd45	0
MS3_10296	IPR001781	Zinc finger, LIM-type	0
MS3_10295	IPR001931	Ribosomal protein S21e	1
MS3_10294			0
MS3_10293			0
MS3_10292			0
MS3_10291			0
MS3_10290			0
MS3_10289	IPR001611	Leucine-rich repeat	0
MS3_10289	IPR001810	F-box domain	0
MS3_10288	IPR000008	C2 domain	0
MS3_10287			0
MS3_10286			0
MS3_10285			0
MS3_10284			0
MS3_10283	IPR033121	Peptidase family A1 domain	0
MS3_10282	IPR033121	Peptidase family A1 domain	0
MS3_10280			0
MS3_10279			0
MS3_10278	IPR000058	Zinc finger, AN1-type	0
MS3_10278	IPR000626	Ubiquitin domain	0
MS3_10277			0
MS3_10276			0
MS3_10275	IPR024371	Acetyl-coenzyme A transporter 1	0
MS3_10274			0
MS3_10273			0
MS3_10272			0
MS3_10271			0
MS3_10270	IPR001841	Zinc finger, RING-type	0
MS3_10269	IPR008580	PPPDE putative peptidase domain	0
